Id,SalePrice
1926,362651.84977785416
1927,134190.34037991444
1928,158633.55347834187
1929,111979.85034712873
1930,127943.29146451276
1931,131236.56334575126
1932,134350.6320864241
1933,205655.5755048016
1934,171878.3244200086
1935,169898.28935551862
1936,192486.82555556126
1937,174784.807748389
1938,170748.07286958545
1939,248813.5602043771
1940,195606.74096906753
1941,166245.2589015431
1942,184553.04834073593
1943,229126.44479442164
1944,358539.7552461456
1945,372510.705906813
1946,128308.57188750705
1947,324470.4876780454
1948,166318.4905227963
1949,248389.00976115777
1950,198229.41628343824
1951,242405.5355010359
1952,214562.85017562436
1953,178693.40360975685
1954,191784.380044481
1955,123624.53575560222
1956,301603.8577192605
1957,156181.09760296225
1958,276683.87789998326
1959,136716.66118382546
1960,103092.76440992761
1961,122205.26103041825
1962,97521.28125384236
1963,109577.14187461807
1964,103520.91726548805
1965,140939.9246002604
1966,135673.1816214959
1967,297402.4666538475
1968,398010.8967469811
1969,381649.21784460574
1970,395822.0425268715
1971,451719.143317724
1972,365135.04545852577
1973,296164.8844003341
1974,344050.0672499051
1975,446233.40280941187
1976,279125.6681594074
1977,358581.58953156485
1978,347284.3457780991
1979,313464.5048099589
1980,195848.38984273595
1981,339137.72162125737
1982,221957.15858575705
1983,204512.56295623572
1984,186264.7995380973
1985,238011.2636113266
1986,212117.35381164425
1987,212505.75380229874
1988,177304.10926051566
1989,199359.1660351547
1990,223169.73036017115
1991,224602.1908340418
1992,221669.38525743972
1993,179551.52673739978
1994,240336.27631065124
1995,181633.90918030657
1996,286413.5999901289
1997,330951.78787401767
1998,301990.9772134608
1999,296682.6288081448
2000,316899.76766316016
2001,296145.45507675933
2002,261905.72023478698
2003,242238.9660984443
2004,277964.68505373865
2005,244088.82165676123
2006,214747.4963501384
2007,252499.50942328997
2008,216583.9436926347
2009,199075.14147146355
2010,204237.77148571494
2011,153408.77905305207
2012,183539.9173281642
2013,174117.52087776945
2014,183908.76203086847
2015,196667.40580753147
2016,189443.8178454577
2017,199931.7817031432
2018,119493.22284233435
2019,137873.3396820004
2020,99072.62154234199
2021,91852.53084349135
2022,189566.16139685694
2023,148616.4453303532
2024,293916.70187576575
2025,358160.1294944767
2026,165735.94807055593
2027,150422.03572827866
2028,157123.67838016537
2029,160266.70930394568
2030,263112.3016220791
2031,247134.07184172876
2032,270698.12414302945
2033,254463.27938437293
2034,184181.66211584327
2035,222746.19574795093
2036,201307.82633260285
2037,204083.13578891364
2038,308848.57452222996
2039,217847.03734212375
2040,307843.18772258144
2041,288593.859314636
2042,208236.47186183548
2043,170269.71587191403
2044,183549.54258565427
2045,197044.40994605797
2046,128700.36791681395
2047,142753.1809910439
2048,144187.19171330443
2049,135354.81233126164
2050,177846.2560668257
2051,116179.99584341486
2052,131908.65165528416
2053,143911.0703660699
2054,76745.56281187333
2055,162248.3659973509
2056,150031.5536271078
2057,111391.24837171563
2058,212946.9325465651
2059,132378.29386768336
2060,172242.08939003435
2061,187909.55289993566
2062,120868.35676766305
2063,114312.95171015864
2064,132382.8225514139
2065,115673.68885255657
2066,171738.51078290647
2067,129096.40178944054
2068,137456.36656977056
2069,80053.17319675285
2070,105231.488408806
2071,81778.68902777345
2072,141269.15517672952
2073,135588.82992906324
2074,175794.7909150084
2075,162818.43049137905
2076,122701.76680694887
2077,140757.06925976748
2078,112302.19590028521
2079,137795.33550625684
2080,118936.43641600944
2081,124141.32223032438
2082,124778.63788709306
2083,146734.22515006637
2084,101702.53001520329
2085,110756.88162416058
2086,131806.25251902267
2087,129017.52712754653
2088,90595.75818628668
2089,78197.31978651692
2090,137109.82839868392
2091,88771.85934244131
2092,132194.3197190665
2093,159356.4324605047
2094,128910.36332076754
2095,131901.00927285926
2096,82807.96990177069
2097,99691.20171447338
2098,155109.0376492693
2099,34022.296808142215
2100,68905.16704390457
2101,109079.59218461503
2102,143031.2555484498
2103,82720.32587494119
2104,148397.07527313574
2105,136200.40293752486
2106,28628.47616839019
2107,210671.38266920455
2108,121495.63374976901
2109,100521.3786740789
2110,121455.73492596322
2111,152933.34373802648
2112,135201.579051507
2113,121222.66668671984
2114,121208.75259934059
2115,162786.3237496899
2116,115136.59177623634
2117,146848.21534420532
2118,122005.91337642158
2119,110705.31264846722
2120,131336.63742794265
2121,105324.24425334478
2122,102495.02713467683
2123,93616.57413686896
2124,191233.98607212625
2125,137738.66643948352
2126,150224.717200135
2127,180394.96821472177
2128,142059.29783202455
2129,111828.51413368687
2130,139109.4166481385
2131,144196.87476529527
2132,109423.99218488931
2133,126029.50826305068
2134,125424.06697454758
2135,101546.75828392801
2136,42130.90189439978
2137,115262.49139704106
2138,140370.397499502
2139,154567.85950647466
2140,138436.60386459928
2141,174736.8530658383
2142,127770.8593785751
2143,136980.57829425926
2144,108674.5731531619
2145,144950.2414081716
2146,192463.61458782258
2147,149237.59352127032
2148,143562.1131647133
2149,150895.20278340456
2150,232975.6913983065
2151,118574.02649801369
2152,177704.61034700106
2153,193706.28457864028
2154,93894.34882705187
2155,144574.60380876393
2156,272942.3156113643
2157,227467.26737279937
2158,231287.15709807287
2159,230552.9511970522
2160,189763.48059624297
2161,235908.18990013676
2162,350211.92722241255
2163,345872.73982689227
2164,246314.41535542542
2165,200330.92208294122
2166,157463.2897436314
2167,222729.688500706
2168,188618.69313915342
2169,196498.91374551534
2170,206302.26642812236
2171,163065.56260439308
2172,141010.78348289646
2173,174047.4402740838
2174,221963.0422355837
2175,266724.7004565736
2176,300295.57182499726
2177,234739.41900111455
2178,220323.8900968739
2179,145575.3688348817
2180,210699.26562769146
2181,191757.2464599125
2182,212630.31092187026
2183,190090.31925794724
2184,123718.87860930378
2185,131085.52383350857
2186,148443.89863636886
2187,154476.26007835203
2188,165639.91967710207
2189,299295.8371314944
2190,66784.79455695106
2191,67558.72662393085
2192,78933.16125592377
2193,117065.40454005435
2194,102902.52682227406
2195,87834.54364516509
2196,111184.18942272701
2197,96759.74365173253
2198,161756.2604157387
2199,187332.58686355688
2200,140769.6706121728
2201,146586.40222034376
2202,203672.27561138012
2203,147280.76852816052
2204,171834.85151906742
2205,126806.9650574024
2206,161946.33307010497
2207,219081.81861255015
2208,239688.4627393299
2209,203615.3224221572
2210,118081.66130183575
2211,124519.85086920598
2212,120968.53112158114
2213,113821.60850150239
2214,153299.61670572925
2215,100901.27879131805
2216,160602.20122567267
2217,59302.06960988918
2218,81930.60219051313
2219,79995.15983683428
2220,49988.95478962417
2221,325822.03511829796
2222,300273.0637025186
2223,282820.57401026547
2224,216104.72911769102
2225,128817.92731308684
2226,178114.12880293626
2227,205862.9323095656
2228,285245.68952806643
2229,240968.90525693615
2230,156047.0225367486
2231,215338.74235664966
2232,179267.05990647935
2233,183927.88879196902
2234,257430.11847835768
2235,229416.1185320025
2236,244532.56639310007
2237,300478.6389077772
2238,213171.9547446738
2239,118492.59204593468
2240,166163.12465987698
2241,150957.93121373578
2242,121504.4276977128
2243,122521.43588408155
2244,101803.97998314508
2245,112931.50656414343
2246,138242.07310537228
2247,119592.66082373328
2248,118719.0741471535
2249,117859.23476726792
2250,130961.85352939274
2251,104174.44235180345
2252,181318.724113257
2253,165554.13205343627
2254,188174.38106797115
2255,188276.44382129307
2256,183492.98190764707
2257,211201.11480719488
2258,162061.30427781885
2259,168686.84156629315
2260,172471.02885134396
2261,210591.63697405788
2262,224202.19920063592
2263,360485.0646185484
2264,400961.18029872456
2265,177955.75409430894
2266,305588.93200353323
2267,340229.84039773885
2268,406905.9242409724
2269,152812.56705982448
2270,191814.71696956016
2271,213324.2907092077
2272,220820.6681020658
2273,168788.98115989091
2274,173845.46270774037
2275,162130.55992944443
2276,196233.46161893837
2277,190916.86812789834
2278,153777.51187824892
2279,133024.8272436467
2280,104097.52507086763
2281,162409.2668480354
2282,171484.5216174196
2283,114174.41209541191
2284,131172.41290704624
2285,133599.46451548094
2286,122173.09282951355
2287,379108.8805025136
2288,288736.660669533
2289,327352.93858898093
2290,409780.66522422276
2291,356402.0789432585
2292,406467.15189262084
2293,425119.87907105405
2294,388105.9839252301
2295,419230.59496440936
2296,254953.49252984516
2297,372128.256163156
2298,363303.87597085437
2299,352962.5989774103
2300,330557.8080476766
2301,330051.89523503615
2302,255988.5119402361
2303,247692.20988309456
2304,244345.94545870135
2305,203733.44799679267
2306,197687.11835245934
2307,206917.9245485884
2308,214861.64239361393
2309,302287.8083780706
2310,214375.7823552436
2311,212238.51320447293
2312,178564.96440819703
2313,176727.08764582718
2314,183945.68352885015
2315,180853.63167583226
2316,210828.5077358766
2317,184372.5249158723
2318,184742.67561100228
2319,189034.68215194883
2320,187758.07100151345
2321,249061.5901712051
2322,201548.69429156344
2323,197064.7285007314
2324,198540.1483995647
2325,208737.84609291377
2326,191343.83818689937
2327,213654.51169487118
2328,225289.9077781934
2329,180697.24881755435
2330,173667.69750473712
2331,320390.3035313323
2332,397843.23520123685
2333,318249.89419826056
2334,281660.05975914304
2335,306450.15893046075
2336,308581.6528569312
2337,202277.33741872208
2338,257947.3748575566
2339,230857.1124411282
2340,374950.1135592822
2341,211707.56146383757
2342,238301.79154555834
2343,227875.61737372138
2344,228266.65183792825
2345,224512.62438532128
2346,209903.4213180354
2347,198163.2271076063
2348,243458.84531121107
2349,188870.3970355955
2350,317949.2855222494
2351,267678.871242725
2352,248381.13105963418
2353,257420.9776469548
2354,145213.9517569525
2355,155639.4365956114
2356,163580.23437588743
2357,193017.77483254095
2358,188181.09327981545
2359,120541.46932194747
2360,118533.13605112449
2361,151767.5959792725
2362,259378.0666383048
2363,165946.02483993603
2364,179222.31277316876
2365,217683.2848142885
2366,192448.5826919825
2367,211285.99483074833
2368,217860.82054253898
2369,203007.95010092758
2370,163796.19456082306
2371,158039.94184723735
2372,188759.9465829147
2373,282633.6244160295
2374,304697.82711293135
2375,241799.53873100132
2376,274563.4203566325
2377,307041.50853601896
2378,152206.32026181562
2379,221212.82741488935
2380,147608.07707735
2381,175150.22563725972
2382,211112.52640689118
2383,193707.49586679178
2384,236230.79247020837
2385,161348.27146118405
2386,139568.73700310977
2387,130503.7344461785
2388,107032.71947639945
2389,120008.24699242304
2390,144552.82974627326
2391,136087.65610179486
2392,107616.83051141888
2393,169837.41212344996
2394,145559.90262970203
2395,216647.82211320533
2396,151114.1715563995
2397,216213.33907105817
2398,121732.76335068457
2399,63038.15693450294
2400,62870.060854365525
2401,118324.79272836001
2402,142847.5103465709
2403,133884.24259454058
2404,143862.47347046423
2405,164356.5634354704
2406,135622.56758990083
2407,128809.03281313583
2408,152675.501453026
2409,117602.16104787422
2410,185039.14753301558
2411,112835.47349403941
2412,153467.60614444275
2413,121518.75905031679
2414,157585.62981544322
2415,122557.4617236105
2416,126559.39067496486
2417,138095.35781105078
2418,130279.12625727482
2419,120105.85188334875
2420,118768.20063511975
2421,124688.65511473808
2422,103101.15890218498
2423,117144.30845150146
2424,140119.32031978236
2425,218927.85580659873
2426,123493.16915176342
2427,127283.1060127976
2428,194614.54929133868
2429,106071.36982248217
2430,140510.4977804694
2431,103013.22748565792
2432,127318.04743914925
2433,138033.12334643272
2434,128808.40747940305
2435,146422.99134076704
2436,113888.43608083532
2437,100016.02431955855
2438,112988.84789910172
2439,107662.07466832332
2440,131355.57676609862
2441,108083.80061316359
2442,93182.35022594497
2443,133822.55116807064
2444,121799.16049315344
2445,83321.60775725785
2446,128935.1616954723
2447,195487.15743254407
2448,140298.73280630863
2449,113796.37936564613
2450,151196.0159213992
2451,122506.76663821722
2452,207777.76594899158
2453,95852.24336404205
2454,108126.11109869955
2455,129189.25532057858
2456,147958.68575194542
2457,126335.51396012065
2458,133341.87335444993
2459,109686.500319661
2460,157384.58209769
2461,138899.34668355883
2462,130114.84669077727
2463,137646.64706702455
2464,180516.86214480182
2465,138190.02195512038
2466,121669.96779174263
2467,155889.45621749456
2468,85258.4183047379
2469,78394.12459748547
2470,212255.72719927874
2471,221510.7567363308
2472,173221.10087465466
2473,112754.09230952081
2474,62462.80189369479
2475,219421.08607256197
2476,105425.84851595174
2477,107969.48283675905
2478,146931.3116351522
2479,110069.38937061102
2480,160513.42830887018
2481,135651.94183418324
2482,123872.52746577888
2483,112678.90809510689
2484,133345.57481522384
2485,135341.6268615785
2486,137737.51873124304
2487,187752.93520559327
2488,165204.61031392505
2489,159940.30592279244
2490,150437.16719558882
2491,111796.78624224181
2492,191144.17684482152
2493,147582.47982616548
2494,144204.54019555487
2495,84576.57813755659
2496,217541.72749788704
2497,153368.03208317998
2498,105768.1982846493
2499,78386.57722823834
2500,117526.9970080274
2501,138079.29825181336
2502,146994.79690486263
2503,85178.55578567482
2504,170746.9307782102
2505,217554.11063801093
2506,250982.352226962
2507,266330.73111873807
2508,247647.1501976592
2509,216431.84346401872
2510,211644.307381715
2511,177500.7499528515
2512,221000.78908369705
2513,225614.5226353372
2514,263162.6483042876
2515,137104.8149101453
2516,167381.6311481096
2517,137553.45340341108
2518,145707.69969068
2519,230889.15379641502
2520,209358.66761619123
2521,189753.48051350328
2522,223972.02819694582
2523,114354.71831397574
2524,130193.02336241241
2525,135703.62661243475
2526,136337.62628445597
2527,122948.60883446463
2528,125154.41004655403
2529,158000.51613647345
2530,127947.37038731712
2531,254272.87331214553
2532,219676.4409279123
2533,204693.39503740828
2534,248297.1478010691
2535,274541.7973516055
2536,225782.33134284453
2537,245138.16863814573
2538,187160.13686455018
2539,193502.49684943023
2540,185164.0630916822
2541,186645.5841047939
2542,166525.3432536545
2543,119246.87984237618
2544,108893.04653374237
2545,136201.92577128796
2546,128107.88709484998
2547,149667.70810804132
2548,172422.42594809984
2549,147705.18932358277
2550,575392.0041676813
2551,146717.04545363132
2552,130156.664252054
2553,62143.37370706092
2554,85307.26136302757
2555,96225.26580857683
2556,83847.4144436703
2557,102395.92822372107
2558,183228.3352616333
2559,138754.76798515685
2560,150185.8394780865
2561,151204.27006782417
2562,145270.57920248125
2563,151196.98479856335
2564,207013.65759430442
2565,160036.46532573237
2566,142139.7397843037
2567,126768.25210117165
2568,202241.76348020413
2569,197172.71212916594
2570,121820.50042240377
2571,176481.99517286863
2572,174171.1096373355
2573,209630.67969910492
2574,268928.0907979797
2575,149586.35358461482
2576,128642.50701133172
2577,168298.71176070813
2578,87611.94024467308
2579,23994.427053461346
2580,109302.07228383451
2581,127207.25228329087
2582,127863.19204908534
2583,281413.2660602673
2584,159451.15393639661
2585,188468.30708476406
2586,208859.32988103246
2587,195551.5107503303
2588,143790.50518111023
2589,149490.9271183302
2590,205892.16408478672
2591,235688.89639644645
2592,211705.2901328975
2593,247434.08861724543
2594,178362.17209960337
2595,219614.1844374549
2596,279428.2225735221
2597,204701.27937656126
2598,287588.9957915248
2599,357895.90780961677
2600,156119.78332951132
2601,158914.5481816522
2602,65838.19014168053
2603,94569.77308525008
2604,81668.02430919741
2605,63349.48326004586
2606,141270.56695739602
2607,231265.92023189744
2608,198813.52107123905
2609,171014.7110447241
2610,107689.93952687937
2611,125645.05188180869
2612,158405.11651929637
2613,134746.5845309412
2614,118128.49621150256
2615,156571.9601581195
2616,158854.0595670216
2617,189193.1902370243
2618,218538.14514403476
2619,211452.56947128315
2620,180735.45506247284
2621,173738.46405165116
2622,183425.38950683523
2623,232194.13018489143
2624,269532.34381820157
2625,259125.79730041654
2626,175408.24202582942
2627,168759.53131543088
2628,420803.8167047298
2629,463977.8026751184
2630,361985.0277307891
2631,409736.98785623605
2632,387236.36756752356
2633,299381.48778755195
2634,389112.1036095694
2635,155710.93322034826
2636,190732.31571772989
2637,210139.0607033705
2638,270976.83692588215
2639,191471.48219026387
2640,155039.9079163522
2641,98802.81783558617
2642,172260.52811776273
2643,117714.91903178
2644,121476.56758288588
2645,110288.49598185111
2646,94366.50579397212
2647,109777.27084853729
2648,141639.1496860786
2649,156834.59503388783
2650,136389.9153782042
2651,132313.81754215265
2652,373097.20084898826
2653,257947.11782779623
2654,268463.09188228985
2655,398110.49889474537
2656,333783.48656178924
2657,347175.0484253823
2658,324458.5035053561
2659,344499.3503579879
2660,356046.8872085383
2661,353931.28930907825
2662,375547.05226513685
2663,270320.7188488982
2664,296230.3401679678
2665,329021.6084232485
2666,290028.030930831
2667,183288.3085749719
2668,192393.27276865472
2669,187894.59758037722
2670,282250.3795527354
2671,193653.50813418743
2672,200417.65488863067
2673,201623.2655552872
2674,202418.6628175359
2675,189521.63190616065
2676,199018.87678369155
2677,194328.28356793599
2678,252634.75267056032
2679,283157.224605382
2680,291765.99161306483
2681,401485.12839126436
2682,320877.6762262408
2683,473667.7517825263
2684,332617.16801057954
2685,331203.56982736377
2686,246407.94719325134
2687,284917.2224057506
2688,227274.24523298533
2689,204292.4367266107
2690,362425.0009373864
2691,189873.96430935376
2692,145464.34318849037
2693,203658.0003755832
2694,151779.26065031788
2695,200860.1432698703
2696,187552.90117191366
2697,175265.36860508297
2698,202744.42665851128
2699,166395.5971568781
2700,144035.01911056877
2701,153985.1063500205
2702,122582.36737542601
2703,147955.62288440813
2704,137524.44366907486
2705,112597.70556768718
2706,114021.4546372928
2707,131378.3602050108
2708,122258.98389172417
2709,115606.72084141645
2710,127434.40021669253
2711,261775.6060670641
2712,388021.3261739843
2713,165492.52505265805
2714,146834.45717615035
2715,161592.9101208255
2716,142153.14118708269
2717,189914.9121580489
2718,214917.96098857952
2719,142247.87419984833
2720,192812.33040400085
2721,135694.92137403463
2722,174036.4139273052
2723,161076.8086494367
2724,130846.5445371432
2725,127292.11920145222
2726,135303.72241249267
2727,156501.57129632388
2728,183554.26859116802
2729,147417.22115668294
2730,142785.44593729445
2731,129288.4530820055
2732,117581.59524109117
2733,162787.00434014446
